,sequence,file_id,gsr_SCL_auc,gsr_SCL_linregress_rvalue,gsr_SCL_linregress_slope,gsr_SCL_median,gsr_SCL_ptp,gsr_SCL_std,gsr_SCR_peaks_detected_rate,gsr_SCR_peaks_increase-amplitude_median,gsr_SCR_peaks_increase-duration_median
10,cardiac-coherence_coherence-feedback_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,-89.94781611348452,0.8321433696846252,726.0936107396979,-0.2817166549954778,0.37336921631812103,0.08981262553881128,-0.015530462175794658,0.10163393627475345,3.3084446780000003
11,intro_omi-logo_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,11.48066326905289,-0.34984339958100286,60.64462530126774,0.280881398764557,-0.14804592268585345,0.01904211020542648,-0.07493250142542489,0.0,0.0
12,physio-sonification_coherence-feedback_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,-48.28425179918467,-0.990304443576563,-950.5457157802342,-1.1474956212458272,-0.1822131868032368,0.011480676212496526,-0.07493250142542489,0.0,0.0
13,baseline_eyes-opened_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,22.701161720916836,-0.9315009982094695,-30.60666270113353,0.4494122599803745,0.05807667705464001,0.09416080313823007,-0.04160276663856351,0.10398796531209425,2.486216101
14,baseline_eyes-opened_1,c4bc0119-1a92-47ed-b8b8-3c2189834e75,31.92143329944511,-0.8993451399628619,45.19425262124764,0.6329590190426557,0.2754353298240446,0.16302327751594628,-0.04160234727940123,0.21185777732558075,2.218650032
15,baseline_eyes-opened_2,c4bc0119-1a92-47ed-b8b8-3c2189834e75,54.38810314690596,-0.6402782882319921,71.49747595616257,0.8877086604810208,0.34976040099478967,0.16014247180883448,-0.024938860435748438,0.20701830352850545,3.753737114
16,baseline_eyes-opened_3,c4bc0119-1a92-47ed-b8b8-3c2189834e75,-78.2391677235239,-0.9896574026187981,-989.8909564610025,-1.2873625239751907,-0.174299833322991,0.015162980745889235,-0.07493250142542489,0.0,0.0
17,physio-sonification_survey_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,-43.12927454560232,-0.9808079148297165,-795.1944192940017,-1.2492848769601517,-0.19420062454906192,0.011190048262933398,-0.07493250142542489,0.0,0.0
18,physio-sonification_cardiac-feedback_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,-225.48155676214512,-0.9926090624237425,-386.7220912332375,-0.9708510081222935,0.17196375709520043,0.11201948058285209,-0.07493250142542489,0.0,0.0
19,space-stress_game_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,194.63783983705522,0.8212855725186324,241.48537696434562,1.5572460081849948,1.030966692985758,0.31684322613840193,0.021636872629480455,0.396239547452386,2.7303457260000004
20,space-stress_game_1,c4bc0119-1a92-47ed-b8b8-3c2189834e75,141.68626697203322,-0.9219683259313709,-2.9698522359457513,1.4005875453588283,0.32663549581851137,0.18917290407867413,0.0033816756682014254,0.18386693028944107,2.6678485419999998
21,physio-sonification_respiration-feedback_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,-108.2985704934021,-0.9647086866334237,-115.90298602225951,-0.4546937658195104,0.570550309337049,0.22027792634120102,-0.07000661750010645,0.12031622909073077,3.2498535680000002
22,cardiac-coherence_data-accumulation_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,-81.03194973315387,0.7476686283821168,707.9480757274666,-0.2974161560362706,0.18649520366599884,0.07233573559840342,-0.01706615970258068,0.10163393627475345,3.3670357880000004
23,space-stress_sequence_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,733.7548087041237,-0.27195824908766614,-7.361266905052446,1.3589329643840489,1.2254993275653536,0.32629591262705376,-0.00020878569908940048,0.27661484451254553,2.3163018820000003
24,space-stress_outro_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,27.867531443635567,-0.5623712741541804,73.36808415051028,1.1227530537395427,-0.07269882080329401,0.04634585783345482,0.029035701346163054,0.07376740934940347,2.087796553
25,space-stress_game-tutorial_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,172.76869304056373,-0.24376020272328047,102.93671146128918,1.4085957414162569,0.7937193577770936,0.2572415660760638,0.011867975033278064,0.3334904552090776,2.222556106
26,cardiac-coherence_score_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,17.63673154870163,0.9779941341579411,197.95586660155743,0.6788575959378551,-0.006284579000194329,0.07883009445907968,0.050299060381160235,0.24674899428495745,2.722533578
27,space-stress_graph_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,35.31177821479251,0.9901326355271742,165.44556819475036,1.3942839809409824,0.47329708103109214,0.24529689548405703,0.06665191087981849,0.10117659542023076,1.593678192
28,space-stress_graph_1,c4bc0119-1a92-47ed-b8b8-3c2189834e75,34.453290427062086,0.5953554167971725,164.48492522914927,1.0361109249242648,0.479700816159623,0.21530339580170435,-0.04129840798347332,0.7653186542081113,6.046602552
29,physio-sonification_sequence_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,-642.1638046081083,-0.9402381774865896,-262.95032781614793,-0.9307220809033999,1.4882350657709744,0.4527613122509301,-0.073447546587962,0.12031622909073077,3.2498535680000002
30,baseline_sequence_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,15.798176246255695,-0.9910255801324767,-48.2149064687556,0.2139136379481887,0.6026619776052666,0.26015857034343276,-0.057475083736963556,0.09542253577401792,2.374892992
31,baseline_sequence_1,c4bc0119-1a92-47ed-b8b8-3c2189834e75,36.358578374604086,-0.9086526036454152,30.30711436423593,0.6297926355033413,0.30429347903617476,0.18281646188384548,-0.022970474309075284,0.21185777732558075,3.3396932699999997
32,baseline_sequence_2,c4bc0119-1a92-47ed-b8b8-3c2189834e75,64.22250550889545,-0.719846953320635,49.24459237234774,0.8821464194446552,0.40529002404462733,0.17485483082120593,-0.035971743476695385,0.20701830352850545,3.753737114
33,baseline_sequence_3,c4bc0119-1a92-47ed-b8b8-3c2189834e75,-103.5240671601779,-0.9774168361223736,-1020.6296193543941,-1.2881553328485604,-0.15864859509403414,0.0187631022522292,-0.07493250142542489,0.0,0.0
34,cardiac-coherence_sequence_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,-190.45455485465413,0.5642868082195879,512.7320343879973,-0.21736830334946797,1.1144316162302559,0.2530122860605635,-0.0282004129660689,0.13709065203169132,3.152201718
35,session_sequence_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,-118.3583388680926,-0.35789731903344624,-128.8623886215435,-0.03845599297928637,3.11466494041257,0.9214717320098127,-0.036258124430785924,0.18671717822530254,2.609257432
36,lobby_sequence_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,3.735991289846808,-0.6959030745115872,-209.54902572407448,-0.19234455913567697,-0.18876860066318416,0.009370068267616747,-0.013736008884966087,0.054967741424820464,2.9881466100000003
37,lobby_sequence_1,c4bc0119-1a92-47ed-b8b8-3c2189834e75,20.32733591987473,0.9649192767202559,167.67596362601606,0.8492032201817997,0.3674609534833677,0.17790251122397358,0.09954734975174877,0.24397300430232885,2.36317477
38,lobby_sequence_2,c4bc0119-1a92-47ed-b8b8-3c2189834e75,15.737253362173554,-0.9940807492736227,19.824496166526203,0.5460555178357875,-0.09499209156085917,0.03855037784307345,-0.07493250142542489,0.0,0.0
39,space-stress_intro_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,31.40619682439071,0.9772752388099465,180.26469116138833,1.3051692779133999,0.21140368311992777,0.14165403041242494,0.025888182500703932,0.6036485248909111,2.806514169
40,intro_calibration_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,21.35925266261404,0.9867561622419777,217.67618973350778,0.5303168585694519,0.13155068334573763,0.129805597796291,0.03918722346738339,0.15435963654261875,3.5310908960000003
41,space-stress_game_enemy-wave_0,c4bc0119-1a92-47ed-b8b8-3c2189834e75,61.52212723512322,0.4169352278534454,165.79548146925538,1.3376895540245282,0.6125322911534639,0.2214202521151568,0.011898181348758877,0.25367122454827945,3.513513563
42,space-stress_game_enemy-wave_1,c4bc0119-1a92-47ed-b8b8-3c2189834e75,47.6758599736027,0.9209945771010332,170.29931187619846,1.4100916877953686,0.48818904853598877,0.269946497480352,0.02506794660324907,0.396239547452386,2.589727062
43,space-stress_game_enemy-wave_2,c4bc0119-1a92-47ed-b8b8-3c2189834e75,55.54333743549931,0.8714147379185225,181.4596917132169,1.7237358675354522,0.2626098490508082,0.1854353657877133,0.02504777416253362,0.5245407889216119,2.093655664
44,space-stress_game_enemy-wave_3,c4bc0119-1a92-47ed-b8b8-3c2189834e75,55.650679514571515,0.607500234804466,258.7971595743046,1.717625421352251,-0.07797299956156808,0.04461371609328121,0.024976417966972336,0.25072036345652404,1.9999098880000001
45,space-stress_game_enemy-wave_4,c4bc0119-1a92-47ed-b8b8-3c2189834e75,48.88183536878071,-0.9332111094871094,78.03431946478759,1.421494580520414,0.13847447763207324,0.12880074257601523,-0.0415842767658476,0.2049477153504707,2.488169138
46,space-stress_game_enemy-wave_5,c4bc0119-1a92-47ed-b8b8-3c2189834e75,43.93727868923537,-0.9303220708709644,36.515140102863214,1.3377032451194475,-0.032427239140637915,0.07728857506713811,0.025073988355720375,0.1804161432950322,3.8357646680000004
47,space-stress_sequence_0,76ad36c2-08af-468d-9a23-63824fd4c677,5.943766785043355,-0.8948469751920989,-513.9466110845963,0.0004327022363905808,0.5859645794510779,0.11081944722727592,0.018996831182742497,0.01580045529052795,6.034901325000001
48,intro_calibration_0,76ad36c2-08af-468d-9a23-63824fd4c677,0.11484863576766724,0.8646341242121869,1611.6893895769338,-0.009718602533723586,0.04218004287229987,0.014566229524747341,0.04417052201715542,0.01202490196048735,4.4822325375
49,space-stress_game-tutorial_0,76ad36c2-08af-468d-9a23-63824fd4c677,3.3263391372847964,-0.22275198762663667,619.6168025645195,0.04752495058529335,0.04196928202277428,0.014983772114074095,0.03970068453854102,0.010379799210738123,5.419692937500001
50,intro_sequence_0,76ad36c2-08af-468d-9a23-63824fd4c677,-0.18448543238289417,0.9319437964932917,1664.5735027662263,-0.012086862675539156,0.055569720451531024,0.02298072950438162,0.05650480899281375,0.01202490196048735,4.4822325375
51,space-stress_game_0,76ad36c2-08af-468d-9a23-63824fd4c677,21.419686003096956,-0.4352566952728346,-22.05012603068144,0.09910648877263714,0.09977753893816962,0.024868535062277323,0.035338301333504206,0.019925186822607313,5.85131533
52,space-stress_game_1,76ad36c2-08af-468d-9a23-63824fd4c677,-8.539000836113983,-0.9538441850926492,-551.9125785473257,-0.09455051821309457,0.07634132158088586,0.026223602773842867,0.015133050324338542,0.01011402764230259,6.1227882375
53,space-stress_intro_0,76ad36c2-08af-468d-9a23-63824fd4c677,1.0377181433970786,0.7944723003835958,1057.1395161806586,0.056888592212153394,0.053762200428495444,0.020350920846102488,0.05092391124350066,0.009271594152575334,2.769414265
54,space-stress_graph_0,76ad36c2-08af-468d-9a23-63824fd4c677,-5.236845921744644,-0.9203739539959875,63.29521734582977,-0.18420115848691032,0.01560289369850526,0.010213959318552412,0.0,0.0,0.0
55,session_sequence_0,76ad36c2-08af-468d-9a23-63824fd4c677,6.500030289598775,-0.7131774825598537,-490.8872963201559,-0.006357225200842032,0.5859645794510779,0.10408374051242443,0.022363836688597243,0.013002335966031788,5.55445287
56,space-stress_breath-tutorial_0,76ad36c2-08af-468d-9a23-63824fd4c677,-0.6911382308260547,-0.9996477856520499,118.05910792473082,-0.03512789556275231,0.034513836435184186,0.014399482732263836,0.0,0.0,0.0
57,lobby_sequence_0,76ad36c2-08af-468d-9a23-63824fd4c677,0.0,-0.8869560610190668,0.0,0.0,0.0,0.005113037782650309,0.0,0.0,0.0
58,common_respiration-calibration_data-accumulation_0,76ad36c2-08af-468d-9a23-63824fd4c677,-0.3927113834485908,0.948006118357616,1250.2638927528583,-0.01878697017722819,0.03377915947849658,0.015168278001319552,0.04353132470836288,0.011047467954942911,4.706832425
59,intro_omi-logo_0,76ad36c2-08af-468d-9a23-63824fd4c677,-0.5804743833031056,-0.9505154082295955,726.5108528788041,-0.05797920024208314,0.019948982138323135,0.009786498852638163,0.0,0.0,0.0
60,space-stress_game_enemy-wave_0,76ad36c2-08af-468d-9a23-63824fd4c677,2.9319924439031064,-0.23764220726973054,567.4573454910394,0.08363324987050341,0.013033329781317965,0.0076658756537694855,0.06669475653062204,0.024212050202725904,6.2712194675
61,space-stress_game_enemy-wave_1,76ad36c2-08af-468d-9a23-63824fd4c677,4.31988732285818,0.2773440014789636,950.2374895801677,0.13184673048891582,0.06859819550270227,0.020994738113449735,0.06664743052759325,0.018846240543652238,5.425552065
62,space-stress_game_enemy-wave_2,76ad36c2-08af-468d-9a23-63824fd4c677,3.6180923746069835,0.6742147384732288,2525.927451012106,0.10757288771885098,-0.003395087791129958,0.003456364999953459,0.03331835750684113,0.0037495826722669418,6.14817779
63,space-stress_game_enemy-wave_3,76ad36c2-08af-468d-9a23-63824fd4c677,3.161790212609099,-0.9749165168009156,-563.3083454042787,0.09411169198269298,0.011521617081665658,0.006035853204843135,0.0,0.0,0.0
64,space-stress_game_enemy-wave_4,76ad36c2-08af-468d-9a23-63824fd4c677,-1.4812423900171117,0.5648429790240254,3353.4154823437448,-0.062057793127801464,-0.005507067786374498,0.0019426550353043243,0.0,0.0,0.0
65,space-stress_game_enemy-wave_5,76ad36c2-08af-468d-9a23-63824fd4c677,-1.5831576125014262,-0.9615109080213924,82.07358673223666,-0.06469296466078867,0.019685587170845176,0.01105571217020811,0.06662009010783229,0.01011402764230259,6.1227882375
66,intro_disclaimer_0,76ad36c2-08af-468d-9a23-63824fd4c677,-0.8921171368380909,0.15753341744974336,1049.4349912540515,-0.05724106501543291,-0.0019676411224940904,0.003104044420380571,0.06859226598308982,0.010441104050149022,4.21075963
67,space-stress_outro_0,76ad36c2-08af-468d-9a23-63824fd4c677,-5.17997683347736,-0.9423847568128819,787.8555198163076,-0.2886446578130315,0.23822489088253634,0.0973906073930676,0.0,0.0,0.0
68,space-stress_survey_0,76ad36c2-08af-468d-9a23-63824fd4c677,2.8323317422967325,-0.9882435037686216,-353.9683896900556,0.014683940797833639,0.041984863446805576,0.018297214482076184,0.0,0.0,0.0
69,space-stress_survey_1,76ad36c2-08af-468d-9a23-63824fd4c677,-6.876266210130691,-0.9515186052017828,-768.443199618963,-0.16397164565137934,0.021860239569322537,0.00822288581645471,0.0,0.0,0.0
70,physio-sonification_coherence-feedback_0,a36568d0-e54c-4a07-9cb0-6c4f167f4bb3,-31.58353274905272,0.824743989089834,75.66604805240434,-2.0628105963557584,-0.6285605082451025,0.14127605932993412,-0.021849528833566736,0.21794022056723586,2.81241864
71,intro_sequence_0,a36568d0-e54c-4a07-9cb0-6c4f167f4bb3,34.30788559952998,0.9200686035088669,168.6161457201763,-0.6063045159886935,-0.5621740857474666,0.09970894861678499,-0.01506544509767073,0.3769362377270894,3.8162958490000003
72,physio-sonification_cardiac-feedback_0,a36568d0-e54c-4a07-9cb0-6c4f167f4bb3,-75.89869429533556,-0.2838569730945285,-58.021984243061056,-2.0249749235488754,-0.6106989951629429,0.12276271544804161,-0.04078272406848062,0.2510056370360676,3.695205602
73,intro_calibration_0,a36568d0-e54c-4a07-9cb0-6c4f167f4bb3,26.278283450448967,0.8780005093511906,157.9504104978137,-0.602491981546048,-0.7506665223913862,0.0815832780705358,-0.006240925442189675,0.3769362377270894,3.8162958490000003
74,common_respiration-calibration_data-accumulation_0,a36568d0-e54c-4a07-9cb0-6c4f167f4bb3,8.11113543495776,0.7126395393103736,94.66333656916204,-0.7356552946319339,-0.8141004568219757,0.059854198039852806,-0.006440834221639498,0.361666955089591,2.992100942
75,lobby_sequence_0,a36568d0-e54c-4a07-9cb0-6c4f167f4bb3,6.0951720207374045,-0.9392726970151261,-66.86308287906493,-0.4884799059168463,-0.8517338430296139,0.049800099058470174,0.016235962642956216,0.2276226295842447,3.988165877
76,lobby_sequence_1,a36568d0-e54c-4a07-9cb0-6c4f167f4bb3,-6.91325139310952,0.9999964620396983,37.67962953881603,1.3571701370103204,-1.0094599598309852,0.0008120715591409821,-0.04986064507485092,0.0,0.0
77,intro_omi-logo_0,a36568d0-e54c-4a07-9cb0-6c4f167f4bb3,-4.166527072571144,0.9861995177528511,48.148016217753806,-0.7913450578725124,-0.8608163475523877,0.04384569114258478,-0.04986064507485092,0.0,0.0
78,physio-sonification_survey_0,a36568d0-e54c-4a07-9cb0-6c4f167f4bb3,0.818079372372118,0.886864508127083,29.183453340248903,-0.8686902310934741,1.8611938028605988,0.8968526334380678,0.0336246824318947,0.32949555880628406,2.2089204735
79,physio-sonification_respiration-feedback_0,a36568d0-e54c-4a07-9cb0-6c4f167f4bb3,-4.027255619274446,-0.9951425791926288,-76.24734578938218,-1.4078676630253213,0.09901630015323204,0.35121495807507813,-0.04986064507485092,0.0,0.0
80,physio-sonification_sequence_0,a36568d0-e54c-4a07-9cb0-6c4f167f4bb3,-162.07274391752128,-0.2661375879117855,-34.83331788373386,-1.9043904103066742,3.003419145139852,0.7425424790371208,-0.02519646464414842,0.2624642633003068,2.816324777
81,physio-sonification_playground_0,a36568d0-e54c-4a07-9cb0-6c4f167f4bb3,-120.41381099594257,-0.9881669202424156,-163.65167247496615,-2.4082500548069223,-0.37308232852422285,0.17990961955389936,-0.04986064507485092,0.0,0.0
82,session_sequence_0,a36568d0-e54c-4a07-9cb0-6c4f167f4bb3,-88.10782047652843,-0.3633000617837428,-56.591654476780434,-1.808245759556042,3.5442056400380464,0.8289547983297626,-0.023539008459750155,0.273922889564546,2.992100942
83,space-stress_graph_0,b27e15de-f411-4b27-938b-5d3b83db4983,21.396661106176808,-0.8656468593155583,-79.48533759119415,0.8032207791739947,-0.5053576855973139,0.04861674130281386,0.06246259654631528,0.31226802520256314,1.753842941
84,space-stress_graph_1,b27e15de-f411-4b27-938b-5d3b83db4983,15.283186212412495,-0.8792201205016483,-73.16949328227199,0.5893649049668177,-0.35856576614612856,0.07359804787734368,-0.07925791499658083,0.0,0.0
85,intro_sequence_0,b27e15de-f411-4b27-938b-5d3b83db4983,-78.62362756681284,0.5345112439004611,198.05449750926337,0.19043690088130233,0.006992260122346994,0.18648233831462996,0.028620191817602017,0.43367665355933044,2.038988898
86,space-stress_survey_0,b27e15de-f411-4b27-938b-5d3b83db4983,51.76472348428979,-0.6256000621966495,-39.56501526971127,1.3224585628362522,-0.12764001731112518,0.1360882863871574,-0.002190367748890379,0.5628708109760279,2.0311766799999997
87,space-stress_survey_1,b27e15de-f411-4b27-938b-5d3b83db4983,41.73610232157672,-0.9721722459669696,-15.66986326209111,1.1701984895313542,0.19263342879099266,0.2956438216085848,-0.01595341773654725,0.3444382135552489,1.878838429
88,space-stress_outro_0,b27e15de-f411-4b27-938b-5d3b83db4983,16.938786572528276,0.9375771631719355,43.50704600372751,0.46565494944997854,0.47665014389250304,0.3650749890750758,0.12966535464680193,0.7025076401148641,2.038988898
89,space-stress_breath-tutorial_0,b27e15de-f411-4b27-938b-5d3b83db4983,27.100657316418904,0.7769028981203103,105.32382136128291,0.8463419525665218,-0.24638114346738704,0.1068166896095148,0.08647647701465871,0.41418333625442966,2.140547732
90,common_respiration-calibration_data-accumulation_0,b27e15de-f411-4b27-938b-5d3b83db4983,0.3555075207557543,-0.7401588125809443,-166.74840025492836,-0.09814850023899802,-0.5862130624203159,0.025081080056633558,0.05109748940023051,0.303834488459346,2.058519443
91,space-stress_game_enemy-wave_0,b27e15de-f411-4b27-938b-5d3b83db4983,48.52877740534545,-0.8599053041330398,-98.13065236871833,1.6662148011225018,-0.40850087883182784,0.058438518887129,0.0873947257783168,0.49486793712393273,1.425729785
92,space-stress_game_enemy-wave_1,b27e15de-f411-4b27-938b-5d3b83db4983,42.98385351090452,0.8632975932564801,146.13362429196002,1.4809220631067816,-0.48796777560946736,0.06397223572969996,0.0874737492916825,0.642419829847077,1.343701496
93,space-stress_game_enemy-wave_2,b27e15de-f411-4b27-938b-5d3b83db4983,41.581567326996975,-0.08661238959221701,15.968708882922792,1.4412696148162367,-0.46828714857057996,0.05620228918180444,0.08741681403229931,0.4596148120757797,1.746030723
94,space-stress_game_enemy-wave_3,b27e15de-f411-4b27-938b-5d3b83db4983,46.53317416887782,0.5036882841873953,58.225946543865625,1.6142329642806281,-0.0984469314524683,0.15092984191096973,0.02070522909534031,0.7006580869855926,2.820210698
95,space-stress_game_enemy-wave_4,b27e15de-f411-4b27-938b-5d3b83db4983,50.91192771624132,0.8183222060515712,125.02311601571829,1.7796922963537436,-0.4187617430316892,0.07403401266773964,0.08743906652191344,0.6133993911300596,1.804622358
96,space-stress_game_enemy-wave_5,b27e15de-f411-4b27-938b-5d3b83db4983,46.53744999908245,-0.8894190650810878,-79.85289386636528,1.5731633352494545,-0.38121743333472746,0.07054599214640477,0.020750963978377807,0.5670483056712272,1.675720761
97,cardiac-coherence_survey_0,b27e15de-f411-4b27-938b-5d3b83db4983,9.346318105172374,0.9409848117383129,82.37887118439777,0.09454529448144189,-0.4174379364989561,0.08028198129726764,0.04826997508118536,0.5758705717455901,2.2460126750000002
98,cardiac-coherence_survey_1,b27e15de-f411-4b27-938b-5d3b83db4983,-33.45482308271254,-0.8481997583628816,-59.33875467978703,-0.2882858584381284,-0.09594048650327447,0.15587105520035202,-0.026101290533297926,0.3869128008227578,2.046801116
99,session_sequence_0,b27e15de-f411-4b27-938b-5d3b83db4983,-486.1912376094859,0.19358756223268983,168.1553827767549,0.22416593837149706,2.800911019529865,0.8333336529370072,0.002852763445990933,0.4474124530533043,1.902275083
100,lobby_sequence_0,b27e15de-f411-4b27-938b-5d3b83db4983,10.4769947043943,-0.999989528695028,-45.705887344521216,0.18341715586059282,-0.46217984503728055,0.05821273531419993,-0.013157324908324108,0.3677216215763267,3.558465299
101,lobby_sequence_1,b27e15de-f411-4b27-938b-5d3b83db4983,13.85492704675492,0.9955115582472795,36.80779187112794,0.472105908587765,1.2471038877042655,0.5795891827439239,0.11928570381370782,0.5607374373375928,1.460884766
102,lobby_sequence_2,b27e15de-f411-4b27-938b-5d3b83db4983,37.13863193166476,0.9345057531195887,80.98596151278831,1.9712997969858734,-0.32623285945337743,0.07902342670939536,0.11894637764553792,0.5775768519235818,1.234330444
103,cardiac-coherence_sequence_0,b27e15de-f411-4b27-938b-5d3b83db4983,-537.1252741021925,0.31426593079121506,130.29164564187963,-0.36367139306475416,1.2856895734887124,0.4948368957738483,-0.0356833489183696,0.4175256161710778,2.0253175165000004
104,physio-sonification_survey_0,b27e15de-f411-4b27-938b-5d3b83db4983,4.714682658060346,-0.9811769910589755,-16.814008179888315,0.300331745699637,-0.04628594138838116,0.20319762706497813,-0.04903914845669026,0.3194529395274859,1.667908543
105,cardiac-coherence_score_0,b27e15de-f411-4b27-938b-5d3b83db4983,-4.938099431669414,-0.9667471131296079,2.6719871486708335,-0.7621142461913081,-0.22525967827637294,0.16714184405355392,-0.07925791499658083,0.0,0.0
106,intro_calibration_0,b27e15de-f411-4b27-938b-5d3b83db4983,-65.60128394601296,0.40055860762350676,149.55992181131984,0.19551119050347998,-0.038901906594831726,0.17560325128802076,0.041217313452324794,0.43367665355933044,2.038988898
107,physio-sonification_playground_0,b27e15de-f411-4b27-938b-5d3b83db4983,-16.6623547092282,0.6909543154947112,91.83644884565349,0.4615966605362584,0.515705492829589,0.3603986970944449,0.009260761753714694,0.5348959039629579,1.8554017749999998
108,physio-sonification_cardiac-feedback_0,b27e15de-f411-4b27-938b-5d3b83db4983,-188.69303335331378,-0.6044705103244488,-174.13971610923423,-0.42298690050312293,0.0004974337425261988,0.17687042564388356,-0.02591681421542852,0.2651812573214485,1.956960609
109,space-stress_game_0,b27e15de-f411-4b27-938b-5d3b83db4983,124.10429938198641,-0.5576594015104913,-153.86813088448966,1.4970173470327681,-0.26390829875514,0.10417284552188048,0.07259268054664567,0.6140380824110454,1.4276828395
110,space-stress_game_1,b27e15de-f411-4b27-938b-5d3b83db4983,119.17762492940938,-0.2789911500146944,-27.41726751997839,1.6190631798188173,-0.06966773341752575,0.14500192260390604,0.038226690298120466,0.6570287390578261,1.9784442085
111,intro_disclaimer_0,b27e15de-f411-4b27-938b-5d3b83db4983,9.486500029349685,0.9641875004810997,207.47211388894405,-0.11801727969879727,-0.6063655625536757,0.015988654115553946,-0.07925791499658083,0.0,0.0
112,space-stress_game-tutorial_0,b27e15de-f411-4b27-938b-5d3b83db4983,120.92067037374781,-0.4645232699596855,-78.61355626924136,1.5038914700065753,-0.11942924837032798,0.1443387301199711,0.07568582834276252,0.5980574397097491,1.4315889485
113,intro_omi-logo_0,b27e15de-f411-4b27-938b-5d3b83db4983,13.842626470039354,0.9998022552652145,123.80230719721877,-0.18159686755762705,-0.6194704751279135,0.012396726135860204,-0.07925791499658083,0.0,0.0
114,physio-sonification_coherence-feedback_0,b27e15de-f411-4b27-938b-5d3b83db4983,-23.07543037406605,0.23313000883397483,52.30512195041071,-0.2971522596899614,-0.2529868684831549,0.12825551388608805,-0.056434795296401545,0.5646029286637456,1.996021699
